event_id,timestamp,source_ip,destination_ip,username,event_type,severity,status,failed_attempts,mitre_technique
EVT-000455,2026-03-31 00:53:00+00:00,10.0.0.51,10.0.0.50,finance,phishing,Low,investigating,0,T1566
EVT-000456,2026-03-09 05:56:00+00:00,91.240.118.10,10.0.0.40,developer,login_success,Low,alerted,0,T1078
EVT-000457,2026-04-13 17:13:00+00:00,10.0.0.52,10.0.0.10,admin,login_failed,High,investigating,12,T1110
EVT-000458,2026-06-26 17:04:00+00:00,10.0.0.13,10.0.0.40,guest,ids_alert,Medium,investigating,0,T1046
EVT-000459,2026-04-15 06:13:00+00:00,10.0.0.15,10.0.0.40,guest,phishing,Medium,blocked,0,T1566
EVT-000460,2026-01-22 21:31:00+00:00,10.0.0.20,10.0.0.20,guest,brute_force,Low,allowed,0,T1110
EVT-000461,2026-03-19 01:45:00+00:00,10.0.0.22,10.0.0.20,guest,login_failed,High,allowed,20,T1110
EVT-000462,2026-01-16 20:13:00+00:00,10.0.0.30,10.0.0.30,hr,login_success,Medium,allowed,0,T1078
EVT-000463,2026-05-24 04:29:00+00:00,10.0.0.36,10.0.0.10,finance,ids_alert,Low,allowed,0,T1046
EVT-000464,2026-06-18 09:04:00+00:00,10.0.0.28,10.0.0.50,developer,login_failed,High,investigating,14,T1110
EVT-000465,2026-04-15 03:12:00+00:00,103.75.201.2,10.0.0.40,analyst,malware_alert,Medium,investigating,0,T1059
EVT-000466,2026-01-08 01:26:00+00:00,10.0.0.54,10.0.0.20,admin,login_success,Medium,alerted,0,T1078
EVT-000467,2026-06-13 07:11:00+00:00,10.0.0.29,10.0.0.30,developer,login_success,High,allowed,0,T1078
EVT-000468,2026-06-27 00:54:00+00:00,91.240.118.10,10.0.0.30,developer,phishing,Medium,allowed,0,T1566
EVT-000469,2026-02-04 05:06:00+00:00,10.0.0.36,10.0.0.40,guest,network_connection,Medium,alerted,0,T1071
EVT-000470,2026-05-30 11:04:00+00:00,10.0.0.14,10.0.0.30,service_account,login_failed,High,allowed,17,T1110
EVT-000471,2026-02-01 15:04:00+00:00,10.0.0.13,10.0.0.20,admin,login_success,Medium,alerted,0,T1078
EVT-000472,2026-05-09 06:35:00+00:00,10.0.0.39,10.0.0.50,finance,login_success,Medium,allowed,0,T1078
EVT-000473,2026-05-05 00:05:00+00:00,10.0.0.48,10.0.0.40,analyst,login_failed,High,alerted,16,T1110
EVT-000474,2026-03-04 16:02:00+00:00,10.0.0.57,10.0.0.10,developer,login_failed,Low,blocked,1,T1110
EVT-000475,2026-06-05 10:24:00+00:00,10.0.0.24,10.0.0.20,service_account,network_connection,Low,investigating,0,T1071
EVT-000476,2026-04-04 10:33:00+00:00,10.0.0.59,10.0.0.10,finance,login_failed,Medium,allowed,5,T1110
EVT-000477,2026-02-10 17:39:00+00:00,10.0.0.29,10.0.0.30,finance,login_success,High,alerted,0,T1078
EVT-000478,2026-03-25 13:23:00+00:00,10.0.0.53,10.0.0.50,guest,login_success,Medium,allowed,0,T1078
EVT-000479,2026-01-02 08:06:00+00:00,10.0.0.33,10.0.0.50,service_account,network_connection,Medium,alerted,0,T1071
EVT-000480,2026-02-24 08:03:00+00:00,10.0.0.31,10.0.0.30,service_account,ids_alert,Low,alerted,0,T1046
EVT-000481,2026-02-17 12:58:00+00:00,10.0.0.51,10.0.0.30,analyst,malware_alert,Low,blocked,0,T1059
EVT-000482,2026-06-13 18:47:00+00:00,10.0.0.48,10.0.0.40,service_account,login_failed,High,allowed,11,T1110
EVT-000483,2026-04-30 07:29:00+00:00,10.0.0.36,10.0.0.40,finance,network_connection,Medium,blocked,0,T1071
EVT-000484,2026-03-04 11:19:00+00:00,10.0.0.44,10.0.0.40,service_account,ids_alert,Low,alerted,0,T1046
EVT-000485,2026-06-03 21:41:00+00:00,10.0.0.45,10.0.0.20,developer,login_failed,Medium,alerted,4,T1110
EVT-000486,2026-05-13 00:23:00+00:00,10.0.0.21,10.0.0.30,service_account,vulnerability_detected,Low,alerted,0,T1190
EVT-000487,2026-02-10 15:44:00+00:00,10.0.0.31,10.0.0.30,developer,ids_alert,Medium,investigating,0,T1046
EVT-000488,2026-06-04 23:00:00+00:00,198.51.100.42,10.0.0.50,hr,login_failed,Medium,blocked,3,T1110
EVT-000489,2026-04-02 02:37:00+00:00,10.0.0.43,10.0.0.30,finance,login_failed,High,blocked,2,T1110
EVT-000490,2026-01-26 00:09:00+00:00,10.0.0.46,10.0.0.40,analyst,brute_force,Low,blocked,0,T1110
EVT-000491,2026-05-22 19:14:00+00:00,10.0.0.21,10.0.0.30,service_account,login_failed,Low,alerted,2,T1110
EVT-000492,2026-02-08 02:48:00+00:00,45.155.205.233,10.0.0.40,guest,ids_alert,High,allowed,0,T1046
EVT-000493,2026-01-24 13:22:00+00:00,10.0.0.35,10.0.0.40,finance,malware_alert,Low,allowed,0,T1059
EVT-000494,2026-04-08 04:07:00+00:00,10.0.0.10,10.0.0.30,guest,login_success,High,blocked,0,T1078
EVT-000495,2026-01-04 06:16:00+00:00,10.0.0.25,10.0.0.20,service_account,ids_alert,High,alerted,0,T1046
EVT-000496,2026-01-24 11:18:00+00:00,10.0.0.29,10.0.0.20,admin,login_failed,Low,alerted,2,T1110
EVT-000497,2026-03-24 23:58:00+00:00,10.0.0.31,10.0.0.40,service_account,ids_alert,Critical,alerted,0,T1046
EVT-000498,2026-06-14 02:12:00+00:00,10.0.0.20,10.0.0.40,admin,network_connection,Low,blocked,0,T1071
EVT-000499,2026-02-08 10:42:00+00:00,10.0.0.20,10.0.0.10,developer,ids_alert,Medium,allowed,0,T1046
EVT-000500,2026-03-10 07:14:00+00:00,10.0.0.44,10.0.0.50,admin,phishing,Medium,allowed,0,T1566
EVT-000501,2026-05-01 12:11:00+00:00,10.0.0.13,10.0.0.10,finance,login_failed,High,alerted,15,T1110
EVT-000502,2026-03-28 08:40:00+00:00,10.0.0.53,10.0.0.10,developer,ids_alert,Low,allowed,0,T1046
EVT-000503,2026-05-01 14:25:00+00:00,10.0.0.54,10.0.0.20,finance,network_connection,High,allowed,0,T1071
EVT-000504,2026-04-04 03:08:00+00:00,185.220.101.1,10.0.0.10,finance,ids_alert,Low,blocked,0,T1046
EVT-000505,2026-05-22 14:57:00+00:00,10.0.0.22,10.0.0.30,service_account,login_success,Low,blocked,0,T1078
EVT-000506,2026-01-08 04:09:00+00:00,10.0.0.54,10.0.0.40,developer,network_connection,Low,allowed,0,T1071
EVT-000507,2026-05-03 06:24:00+00:00,198.51.100.42,10.0.0.40,analyst,login_failed,High,allowed,3,T1110
EVT-000508,2026-05-12 17:17:00+00:00,10.0.0.51,10.0.0.20,finance,ids_alert,Critical,alerted,0,T1046
EVT-000509,2026-02-18 01:58:00+00:00,45.155.205.233,10.0.0.10,guest,network_connection,Low,alerted,0,T1071
EVT-000510,2026-03-19 13:12:00+00:00,185.220.101.1,10.0.0.10,guest,ids_alert,Low,blocked,0,T1046
EVT-000511,2026-03-01 19:56:00+00:00,10.0.0.49,10.0.0.30,service_account,login_success,Low,alerted,0,T1078
EVT-000512,2026-02-03 06:58:00+00:00,10.0.0.39,10.0.0.30,guest,login_failed,High,investigating,13,T1110
EVT-000513,2026-05-26 14:48:00+00:00,10.0.0.20,10.0.0.10,analyst,login_success,Medium,allowed,0,T1078
EVT-000514,2026-06-28 16:32:00+00:00,91.240.118.10,10.0.0.50,finance,brute_force,High,investigating,0,T1110
EVT-000515,2026-02-02 23:56:00+00:00,10.0.0.49,10.0.0.10,guest,malware_alert,Medium,blocked,0,T1059
EVT-000516,2026-03-29 22:36:00+00:00,91.240.118.10,10.0.0.40,admin,brute_force,Low,alerted,0,T1110
EVT-000517,2026-01-03 06:00:00+00:00,10.0.0.59,10.0.0.50,service_account,ids_alert,Medium,alerted,0,T1046
EVT-000518,2026-04-05 11:58:00+00:00,10.0.0.16,10.0.0.40,service_account,network_connection,Medium,investigating,0,T1071
EVT-000519,2026-03-04 22:36:00+00:00,10.0.0.19,10.0.0.50,hr,malware_alert,Low,blocked,0,T1059
EVT-000520,2026-04-03 00:51:00+00:00,10.0.0.20,10.0.0.10,guest,vulnerability_detected,Medium,blocked,0,T1190
EVT-000521,2026-03-02 05:42:00+00:00,45.155.205.233,10.0.0.50,service_account,brute_force,Low,blocked,0,T1110
EVT-000522,2026-01-15 08:24:00+00:00,10.0.0.38,10.0.0.10,guest,network_connection,Medium,alerted,0,T1071
EVT-000523,2026-01-22 14:38:00+00:00,10.0.0.11,10.0.0.10,finance,brute_force,Low,allowed,0,T1110
EVT-000524,2026-05-31 08:27:00+00:00,10.0.0.49,10.0.0.30,hr,login_failed,High,investigating,18,T1110
EVT-000525,2026-06-23 00:09:00+00:00,10.0.0.24,10.0.0.40,developer,login_success,Medium,investigating,0,T1078
EVT-000526,2026-05-11 11:07:00+00:00,10.0.0.17,10.0.0.10,guest,malware_alert,Medium,allowed,0,T1059
EVT-000527,2026-03-04 03:24:00+00:00,10.0.0.28,10.0.0.50,hr,login_success,Low,allowed,0,T1078
EVT-000528,2026-01-09 08:00:00+00:00,10.0.0.55,10.0.0.40,admin,phishing,Low,blocked,0,T1566
EVT-000529,2026-02-04 03:23:00+00:00,10.0.0.23,10.0.0.40,guest,login_failed,Medium,allowed,7,T1110
EVT-000530,2026-05-18 20:02:00+00:00,10.0.0.53,10.0.0.50,admin,login_success,High,investigating,0,T1078
EVT-000531,2026-03-25 06:21:00+00:00,10.0.0.18,10.0.0.40,admin,malware_alert,Medium,allowed,0,T1059
EVT-000532,2026-04-11 17:04:00+00:00,10.0.0.40,10.0.0.50,guest,brute_force,High,blocked,0,T1110
EVT-000533,2026-05-06 22:35:00+00:00,10.0.0.18,10.0.0.10,finance,network_connection,Medium,alerted,0,T1071
EVT-000534,2026-04-02 18:29:00+00:00,10.0.0.48,10.0.0.20,developer,phishing,Low,alerted,0,T1566
EVT-000535,2026-06-26 16:08:00+00:00,10.0.0.18,10.0.0.40,hr,login_success,Medium,alerted,0,T1078
EVT-000536,2026-06-03 11:26:00+00:00,10.0.0.55,10.0.0.50,service_account,ids_alert,Low,blocked,0,T1046
EVT-000537,2026-04-24 15:01:00+00:00,10.0.0.53,10.0.0.20,service_account,ids_alert,Medium,blocked,0,T1046
EVT-000538,2026-04-02 17:32:00+00:00,10.0.0.55,10.0.0.10,guest,network_connection,Low,investigating,0,T1071
EVT-000539,2026-04-17 02:19:00+00:00,10.0.0.36,10.0.0.50,developer,network_connection,High,investigating,0,T1071
EVT-000540,2026-05-28 03:32:00+00:00,91.240.118.10,10.0.0.20,admin,login_failed,Low,blocked,2,T1110
EVT-000541,2026-06-29 01:07:00+00:00,10.0.0.13,10.0.0.30,analyst,login_success,High,allowed,0,T1078
EVT-000542,2026-03-07 07:06:00+00:00,198.51.100.42,10.0.0.20,service_account,vulnerability_detected,Medium,investigating,0,T1190
EVT-000543,2026-02-13 06:04:00+00:00,10.0.0.54,10.0.0.30,service_account,network_connection,Medium,investigating,0,T1071
EVT-000544,2026-03-12 13:15:00+00:00,10.0.0.53,10.0.0.30,hr,login_success,Low,alerted,0,T1078
EVT-000545,2026-02-06 23:18:00+00:00,10.0.0.38,10.0.0.20,service_account,malware_alert,Medium,alerted,0,T1059
EVT-000546,2026-05-18 11:06:00+00:00,10.0.0.22,10.0.0.20,developer,network_connection,Low,allowed,0,T1071
EVT-000547,2026-02-04 00:54:00+00:00,10.0.0.17,10.0.0.40,admin,brute_force,Low,alerted,0,T1110
EVT-000548,2026-01-24 16:16:00+00:00,10.0.0.10,10.0.0.30,finance,login_failed,Low,alerted,5,T1110
EVT-000549,2026-04-19 15:48:00+00:00,10.0.0.49,10.0.0.30,finance,login_failed,High,allowed,19,T1110
EVT-000550,2026-05-23 17:29:00+00:00,10.0.0.21,10.0.0.50,admin,ids_alert,High,blocked,0,T1046
EVT-000551,2026-03-17 17:13:00+00:00,10.0.0.32,10.0.0.20,analyst,network_connection,Medium,alerted,0,T1071
EVT-000552,2026-03-07 16:20:00+00:00,10.0.0.49,10.0.0.50,finance,login_success,Critical,allowed,0,T1078
EVT-000553,2026-01-21 21:13:00+00:00,10.0.0.51,10.0.0.50,hr,malware_alert,Low,allowed,0,T1059
EVT-000554,2026-05-05 06:06:00+00:00,10.0.0.17,10.0.0.40,developer,phishing,Medium,alerted,0,T1566
EVT-000555,2026-01-05 11:56:00+00:00,10.0.0.33,10.0.0.50,guest,brute_force,Medium,investigating,0,T1110
EVT-000556,2026-01-08 23:35:00+00:00,10.0.0.30,10.0.0.50,admin,login_success,Critical,blocked,0,T1078
EVT-000557,2026-06-26 21:06:00+00:00,10.0.0.10,10.0.0.10,analyst,brute_force,Medium,blocked,0,T1110
EVT-000558,2026-06-07 11:01:00+00:00,10.0.0.23,10.0.0.50,guest,ids_alert,Medium,investigating,0,T1046
EVT-000559,2026-04-28 16:52:00+00:00,45.155.205.233,10.0.0.10,finance,vulnerability_detected,Medium,allowed,0,T1190
EVT-000560,2026-01-16 22:23:00+00:00,103.75.201.2,10.0.0.50,admin,login_failed,High,alerted,19,T1110
EVT-000561,2026-03-16 04:58:00+00:00,10.0.0.37,10.0.0.30,admin,login_success,Low,allowed,0,T1078
EVT-000562,2026-04-08 08:43:00+00:00,10.0.0.14,10.0.0.50,admin,login_failed,Low,allowed,3,T1110
EVT-000563,2026-02-22 18:18:00+00:00,10.0.0.15,10.0.0.30,guest,vulnerability_detected,High,investigating,0,T1190
EVT-000564,2026-03-13 22:16:00+00:00,45.155.205.233,10.0.0.50,analyst,vulnerability_detected,Low,investigating,0,T1190
EVT-000565,2026-05-26 01:08:00+00:00,10.0.0.50,10.0.0.20,developer,vulnerability_detected,Medium,alerted,0,T1190
EVT-000566,2026-06-24 06:54:00+00:00,10.0.0.45,10.0.0.20,admin,brute_force,Low,investigating,0,T1110
EVT-000567,2026-04-08 18:51:00+00:00,45.155.205.233,10.0.0.30,analyst,network_connection,Low,blocked,0,T1071
EVT-000568,2026-01-30 07:13:00+00:00,10.0.0.26,10.0.0.20,admin,login_success,Low,allowed,0,T1078
EVT-000569,2026-06-04 23:46:00+00:00,10.0.0.45,10.0.0.40,service_account,ids_alert,Medium,alerted,0,T1046
EVT-000570,2026-05-03 06:38:00+00:00,198.51.100.42,10.0.0.40,developer,login_failed,High,blocked,12,T1110
EVT-000571,2026-01-19 05:06:00+00:00,45.155.205.233,10.0.0.30,finance,login_success,Medium,alerted,0,T1078
EVT-000572,2026-05-07 05:45:00+00:00,10.0.0.33,10.0.0.30,finance,network_connection,Low,alerted,0,T1071
EVT-000573,2026-02-14 19:33:00+00:00,10.0.0.51,10.0.0.40,developer,vulnerability_detected,High,blocked,0,T1190
EVT-000574,2026-05-04 17:07:00+00:00,10.0.0.39,10.0.0.40,developer,ids_alert,High,investigating,0,T1046
EVT-000575,2026-04-11 10:17:00+00:00,10.0.0.15,10.0.0.30,guest,login_failed,High,blocked,5,T1110
EVT-000576,2026-02-17 22:05:00+00:00,10.0.0.56,10.0.0.10,admin,ids_alert,High,allowed,0,T1046
EVT-000577,2026-05-28 22:29:00+00:00,10.0.0.47,10.0.0.20,admin,network_connection,Medium,investigating,0,T1071
EVT-000578,2026-04-30 00:58:00+00:00,10.0.0.24,10.0.0.50,service_account,vulnerability_detected,High,blocked,0,T1190
EVT-000579,2026-03-26 14:18:00+00:00,103.75.201.2,10.0.0.50,admin,network_connection,Medium,blocked,0,T1071
EVT-000580,2026-05-18 20:17:00+00:00,10.0.0.21,10.0.0.50,hr,network_connection,Medium,blocked,0,T1071
EVT-000581,2026-05-14 23:16:00+00:00,10.0.0.12,10.0.0.20,guest,ids_alert,Medium,allowed,0,T1046
EVT-000582,2026-02-18 02:59:00+00:00,45.155.205.233,10.0.0.50,guest,login_success,Low,investigating,0,T1078
EVT-000583,2026-06-17 02:22:00+00:00,103.75.201.2,10.0.0.10,service_account,network_connection,Critical,alerted,0,T1071
EVT-000584,2026-06-01 23:36:00+00:00,10.0.0.46,10.0.0.20,finance,ids_alert,Medium,alerted,0,T1046
EVT-000585,2026-04-17 23:36:00+00:00,10.0.0.43,10.0.0.30,finance,malware_alert,Critical,blocked,0,T1059
EVT-000586,2026-04-05 00:03:00+00:00,10.0.0.32,10.0.0.40,guest,login_success,Medium,allowed,0,T1078
EVT-000587,2026-04-02 08:33:00+00:00,10.0.0.24,10.0.0.10,hr,phishing,Medium,blocked,0,T1566
EVT-000588,2026-01-28 08:24:00+00:00,10.0.0.55,10.0.0.10,service_account,login_success,Low,alerted,0,T1078
EVT-000589,2026-05-12 02:50:00+00:00,10.0.0.40,10.0.0.20,hr,login_failed,Medium,investigating,6,T1110
EVT-000590,2026-01-05 02:04:00+00:00,198.51.100.42,10.0.0.20,analyst,login_success,Medium,allowed,0,T1078
EVT-000591,2026-06-12 03:57:00+00:00,103.75.201.2,10.0.0.20,hr,network_connection,Critical,allowed,0,T1071
EVT-000592,2026-06-09 22:15:00+00:00,10.0.0.28,10.0.0.10,analyst,ids_alert,Low,investigating,0,T1046
EVT-000593,2026-06-07 21:18:00+00:00,10.0.0.36,10.0.0.50,analyst,network_connection,High,blocked,0,T1071
EVT-000594,2026-04-24 10:51:00+00:00,10.0.0.56,10.0.0.30,finance,malware_alert,Medium,allowed,0,T1059
EVT-000595,2026-02-11 20:04:00+00:00,185.220.101.1,10.0.0.20,hr,login_success,High,investigating,0,T1078
EVT-000596,2026-05-31 11:05:00+00:00,91.240.118.10,10.0.0.50,hr,login_failed,High,allowed,2,T1110
EVT-000597,2026-01-17 23:09:00+00:00,198.51.100.42,10.0.0.50,guest,network_connection,Low,investigating,0,T1071
EVT-000598,2026-04-06 00:50:00+00:00,10.0.0.54,10.0.0.50,finance,login_success,Low,investigating,0,T1078
EVT-000599,2026-05-24 17:37:00+00:00,10.0.0.57,10.0.0.50,admin,ids_alert,Low,alerted,0,T1046
EVT-000600,2026-03-28 20:39:00+00:00,10.0.0.15,10.0.0.30,hr,ids_alert,High,investigating,0,T1046
EVT-000601,2026-02-16 22:22:00+00:00,10.0.0.10,10.0.0.50,hr,login_success,Low,allowed,0,T1078
EVT-000602,2026-03-10 06:31:00+00:00,10.0.0.30,10.0.0.40,developer,malware_alert,Low,investigating,0,T1059
EVT-000603,2026-04-29 14:46:00+00:00,10.0.0.44,10.0.0.40,hr,network_connection,Low,alerted,0,T1071
EVT-000604,2026-05-04 21:36:00+00:00,10.0.0.45,10.0.0.50,finance,login_success,Low,investigating,0,T1078
EVT-000605,2026-02-16 04:46:00+00:00,10.0.0.59,10.0.0.40,service_account,brute_force,Low,allowed,0,T1110
EVT-000606,2026-05-17 03:15:00+00:00,10.0.0.20,10.0.0.10,analyst,login_success,Medium,alerted,0,T1078
EVT-000607,2026-05-26 18:59:00+00:00,10.0.0.55,10.0.0.10,analyst,network_connection,Low,allowed,0,T1071
EVT-000608,2026-05-27 10:20:00+00:00,198.51.100.42,10.0.0.40,admin,login_failed,Low,alerted,3,T1110
EVT-000609,2026-01-15 13:41:00+00:00,10.0.0.35,10.0.0.50,service_account,malware_alert,Medium,allowed,0,T1059
EVT-000610,2026-06-22 03:53:00+00:00,91.240.118.10,10.0.0.40,admin,vulnerability_detected,Low,alerted,0,T1190
EVT-000611,2026-02-05 10:51:00+00:00,10.0.0.43,10.0.0.20,hr,login_failed,Medium,alerted,6,T1110
EVT-000612,2026-02-13 13:19:00+00:00,10.0.0.15,10.0.0.30,guest,malware_alert,Low,investigating,0,T1059
EVT-000613,2026-03-15 19:26:00+00:00,10.0.0.57,10.0.0.10,admin,network_connection,Medium,alerted,0,T1071
EVT-000614,2026-03-05 06:08:00+00:00,10.0.0.48,10.0.0.20,finance,brute_force,High,allowed,0,T1110
EVT-000615,2026-02-17 12:47:00+00:00,10.0.0.45,10.0.0.10,hr,login_failed,High,allowed,10,T1110
EVT-000616,2026-05-27 04:06:00+00:00,10.0.0.44,10.0.0.50,developer,network_connection,Medium,investigating,0,T1071
EVT-000617,2026-04-13 12:31:00+00:00,10.0.0.31,10.0.0.40,service_account,network_connection,Medium,allowed,0,T1071
EVT-000618,2026-03-29 17:45:00+00:00,45.155.205.233,10.0.0.20,guest,login_failed,High,alerted,11,T1110
EVT-000619,2026-04-05 00:38:00+00:00,10.0.0.26,10.0.0.20,developer,network_connection,Low,alerted,0,T1071
EVT-000620,2026-01-14 20:10:00+00:00,103.75.201.2,10.0.0.30,analyst,network_connection,High,alerted,0,T1071
EVT-000621,2026-02-03 06:35:00+00:00,10.0.0.22,10.0.0.40,service_account,brute_force,Low,blocked,0,T1110
EVT-000622,2026-06-08 21:04:00+00:00,10.0.0.25,10.0.0.50,developer,login_success,Low,allowed,0,T1078
EVT-000623,2026-01-22 19:45:00+00:00,10.0.0.52,10.0.0.40,hr,brute_force,Low,allowed,0,T1110
EVT-000624,2026-06-04 09:00:00+00:00,10.0.0.41,10.0.0.50,guest,network_connection,Low,blocked,0,T1071
EVT-000625,2026-06-29 04:53:00+00:00,10.0.0.35,10.0.0.20,guest,ids_alert,Medium,allowed,0,T1046
EVT-000626,2026-04-06 16:58:00+00:00,10.0.0.44,10.0.0.10,hr,vulnerability_detected,Low,blocked,0,T1190
EVT-000627,2026-03-25 05:31:00+00:00,10.0.0.39,10.0.0.30,service_account,brute_force,Low,blocked,0,T1110
EVT-000628,2026-03-11 01:44:00+00:00,10.0.0.49,10.0.0.30,analyst,network_connection,Medium,blocked,0,T1071
EVT-000629,2026-02-19 01:03:00+00:00,10.0.0.33,10.0.0.20,finance,network_connection,Low,investigating,0,T1071
EVT-000630,2026-05-08 13:27:00+00:00,10.0.0.35,10.0.0.30,finance,ids_alert,Low,blocked,0,T1046
EVT-000631,2026-06-28 06:30:00+00:00,10.0.0.16,10.0.0.30,guest,network_connection,Low,investigating,0,T1071
EVT-000632,2026-06-05 21:16:00+00:00,45.155.205.233,10.0.0.40,guest,login_success,Low,investigating,0,T1078
EVT-000633,2026-04-01 22:46:00+00:00,10.0.0.50,10.0.0.50,hr,login_failed,High,alerted,11,T1110
EVT-000634,2026-02-15 16:31:00+00:00,10.0.0.35,10.0.0.10,service_account,network_connection,Low,blocked,0,T1071
EVT-000635,2026-05-29 03:37:00+00:00,10.0.0.16,10.0.0.40,service_account,login_success,Low,alerted,0,T1078
EVT-000636,2026-03-07 14:12:00+00:00,10.0.0.26,10.0.0.30,admin,network_connection,Low,alerted,0,T1071
EVT-000637,2026-06-07 21:35:00+00:00,10.0.0.46,10.0.0.50,service_account,ids_alert,Medium,blocked,0,T1046
EVT-000638,2026-06-28 06:56:00+00:00,10.0.0.53,10.0.0.50,finance,vulnerability_detected,High,investigating,0,T1190
EVT-000639,2026-06-11 22:51:00+00:00,10.0.0.39,10.0.0.20,guest,login_failed,Medium,alerted,6,T1110
EVT-000640,2026-03-18 18:56:00+00:00,10.0.0.14,10.0.0.10,analyst,malware_alert,Low,alerted,0,T1059
EVT-000641,2026-02-27 16:27:00+00:00,10.0.0.48,10.0.0.40,developer,malware_alert,High,alerted,0,T1059
EVT-000642,2026-05-17 03:36:00+00:00,10.0.0.36,10.0.0.20,analyst,network_connection,High,blocked,0,T1071
EVT-000643,2026-05-13 11:41:00+00:00,10.0.0.57,10.0.0.10,analyst,login_success,Low,allowed,0,T1078
EVT-000644,2026-01-18 09:28:00+00:00,10.0.0.45,10.0.0.10,admin,login_failed,High,allowed,13,T1110
EVT-000645,2026-01-19 22:04:00+00:00,91.240.118.10,10.0.0.30,analyst,login_success,Low,alerted,0,T1078
EVT-000646,2026-03-22 16:11:00+00:00,45.155.205.233,10.0.0.10,admin,malware_alert,Medium,alerted,0,T1059
EVT-000647,2026-06-07 07:55:00+00:00,10.0.0.44,10.0.0.30,hr,network_connection,Low,blocked,0,T1071
EVT-000648,2026-04-18 13:22:00+00:00,10.0.0.50,10.0.0.50,finance,malware_alert,Medium,alerted,0,T1059
EVT-000649,2026-06-15 11:08:00+00:00,10.0.0.15,10.0.0.40,developer,login_success,Low,alerted,0,T1078
EVT-000650,2026-01-29 08:20:00+00:00,45.155.205.233,10.0.0.30,developer,login_success,Medium,allowed,0,T1078
EVT-000651,2026-05-06 04:54:00+00:00,10.0.0.40,10.0.0.30,admin,brute_force,High,alerted,0,T1110
EVT-000652,2026-04-19 16:20:00+00:00,103.75.201.2,10.0.0.20,finance,login_success,High,investigating,0,T1078
EVT-000653,2026-03-13 20:41:00+00:00,10.0.0.51,10.0.0.40,guest,login_success,Low,alerted,0,T1078
EVT-000654,2026-01-15 10:04:00+00:00,10.0.0.58,10.0.0.50,guest,login_success,Medium,alerted,0,T1078
EVT-000655,2026-02-21 19:46:00+00:00,10.0.0.27,10.0.0.40,analyst,malware_alert,High,blocked,0,T1059
EVT-000656,2026-01-25 20:55:00+00:00,10.0.0.49,10.0.0.40,developer,login_success,Medium,investigating,0,T1078
EVT-000657,2026-02-04 04:27:00+00:00,198.51.100.42,10.0.0.10,analyst,login_success,Critical,alerted,0,T1078
EVT-000658,2026-02-19 00:07:00+00:00,10.0.0.10,10.0.0.20,admin,login_failed,Low,blocked,5,T1110
EVT-000659,2026-03-04 05:50:00+00:00,10.0.0.41,10.0.0.30,finance,login_success,Medium,allowed,0,T1078
EVT-000660,2026-03-02 02:52:00+00:00,10.0.0.19,10.0.0.10,developer,login_failed,High,investigating,13,T1110
EVT-000661,2026-02-03 01:26:00+00:00,10.0.0.34,10.0.0.10,admin,login_success,Critical,blocked,0,T1078
EVT-000662,2026-03-12 01:12:00+00:00,10.0.0.57,10.0.0.10,analyst,vulnerability_detected,Medium,allowed,0,T1190
EVT-000663,2026-04-05 20:53:00+00:00,10.0.0.34,10.0.0.30,developer,malware_alert,Low,allowed,0,T1059
EVT-000664,2026-05-16 13:45:00+00:00,10.0.0.26,10.0.0.40,service_account,brute_force,Low,alerted,0,T1110
EVT-000665,2026-06-11 13:37:00+00:00,10.0.0.17,10.0.0.20,service_account,login_failed,High,blocked,14,T1110
EVT-000666,2026-05-25 14:44:00+00:00,45.155.205.233,10.0.0.10,admin,login_success,Medium,investigating,0,T1078
EVT-000667,2026-05-06 07:41:00+00:00,10.0.0.15,10.0.0.20,analyst,malware_alert,Medium,alerted,0,T1059
EVT-000668,2026-06-19 10:56:00+00:00,10.0.0.13,10.0.0.10,developer,brute_force,Medium,allowed,0,T1110
EVT-000669,2026-01-23 21:44:00+00:00,10.0.0.45,10.0.0.30,guest,network_connection,High,blocked,0,T1071
EVT-000670,2026-01-04 21:17:00+00:00,10.0.0.18,10.0.0.30,admin,ids_alert,Medium,investigating,0,T1046
EVT-000671,2026-04-12 18:24:00+00:00,10.0.0.22,10.0.0.50,analyst,login_success,Medium,alerted,0,T1078
EVT-000672,2026-05-14 07:54:00+00:00,10.0.0.48,10.0.0.50,analyst,network_connection,Low,blocked,0,T1071
EVT-000673,2026-03-23 19:23:00+00:00,10.0.0.33,10.0.0.40,admin,login_success,High,investigating,0,T1078
EVT-000674,2026-05-14 13:23:00+00:00,103.75.201.2,10.0.0.50,analyst,login_success,Low,allowed,0,T1078
EVT-000675,2026-04-30 20:06:00+00:00,10.0.0.22,10.0.0.50,service_account,brute_force,Medium,blocked,0,T1110
EVT-000676,2026-04-22 14:24:00+00:00,10.0.0.30,10.0.0.10,admin,login_success,Medium,allowed,0,T1078
EVT-000677,2026-01-08 23:15:00+00:00,185.220.101.1,10.0.0.20,admin,vulnerability_detected,Medium,allowed,0,T1190
EVT-000678,2026-01-06 19:00:00+00:00,10.0.0.52,10.0.0.40,hr,network_connection,Medium,alerted,0,T1071
EVT-000679,2026-01-09 22:27:00+00:00,10.0.0.14,10.0.0.10,analyst,login_success,Medium,allowed,0,T1078
EVT-000680,2026-03-27 04:58:00+00:00,198.51.100.42,10.0.0.40,guest,vulnerability_detected,Low,allowed,0,T1190
