event_id,timestamp,source_ip,destination_ip,username,event_type,severity,status,failed_attempts,mitre_technique
EVT-000484,2026-03-04T11:19:00,10.0.0.44,10.0.0.40,service_account,ids_alert,Low,alerted,0,T1046
EVT-000485,2026-06-03T21:41:00,10.0.0.45,10.0.0.20,developer,login_failed,Medium,alerted,4,T1110
EVT-000486,2026-05-13T00:23:00,10.0.0.21,10.0.0.30,service_account,vulnerability_detected,Low,alerted,0,T1190
EVT-000487,2026-02-10T15:44:00,10.0.0.31,10.0.0.30,developer,ids_alert,Medium,investigating,0,T1046
EVT-000488,2026-06-04T23:00:00,198.51.100.42,10.0.0.50,hr,login_failed,Medium,blocked,3,T1110
EVT-000489,2026-04-02T02:37:00,10.0.0.43,10.0.0.30,finance,login_failed,High,blocked,2,T1110
EVT-000490,2026-01-26T00:09:00,10.0.0.46,10.0.0.40,analyst,brute_force,Low,blocked,0,T1110
EVT-000491,2026-05-22T19:14:00,10.0.0.21,10.0.0.30,service_account,login_failed,Low,alerted,2,T1110
EVT-000492,2026-02-08T02:48:00,45.155.205.233,10.0.0.40,guest,ids_alert,High,allowed,0,T1046
EVT-000493,2026-01-24T13:22:00,10.0.0.35,10.0.0.40,finance,malware_alert,Low,allowed,0,T1059
EVT-000494,2026-04-08T04:07:00,10.0.0.10,10.0.0.30,guest,login_success,High,blocked,0,T1078
EVT-000495,2026-01-04T06:16:00,10.0.0.25,10.0.0.20,service_account,ids_alert,High,alerted,0,T1046
EVT-000496,2026-01-24T11:18:00,10.0.0.29,10.0.0.20,admin,login_failed,Low,alerted,2,T1110
EVT-000497,2026-03-24T23:58:00,10.0.0.31,10.0.0.40,service_account,ids_alert,Critical,alerted,0,T1046
EVT-000498,2026-06-14T02:12:00,10.0.0.20,10.0.0.40,admin,network_connection,Low,blocked,0,T1071
EVT-000499,2026-02-08T10:42:00,10.0.0.20,10.0.0.10,developer,ids_alert,Medium,allowed,0,T1046
EVT-000500,2026-03-10T07:14:00,10.0.0.44,10.0.0.50,admin,phishing,Medium,allowed,0,T1566
EVT-000501,2026-05-01T12:11:00,10.0.0.13,10.0.0.10,finance,login_failed,High,alerted,15,T1110
EVT-000502,2026-03-28T08:40:00,10.0.0.53,10.0.0.10,developer,ids_alert,Low,allowed,0,T1046
EVT-000503,2026-05-01T14:25:00,10.0.0.54,10.0.0.20,finance,network_connection,High,allowed,0,T1071
EVT-000504,2026-04-04T03:08:00,185.220.101.1,10.0.0.10,finance,ids_alert,Low,blocked,0,T1046
EVT-000505,2026-05-22T14:57:00,10.0.0.22,10.0.0.30,service_account,login_success,Low,blocked,0,T1078
EVT-000506,2026-01-08T04:09:00,10.0.0.54,10.0.0.40,developer,network_connection,Low,allowed,0,T1071
EVT-000507,2026-05-03T06:24:00,198.51.100.42,10.0.0.40,analyst,login_failed,High,allowed,3,T1110
EVT-000508,2026-05-12T17:17:00,10.0.0.51,10.0.0.20,finance,ids_alert,Critical,alerted,0,T1046
EVT-000509,2026-02-18T01:58:00,45.155.205.233,10.0.0.10,guest,network_connection,Low,alerted,0,T1071
EVT-000510,2026-03-19T13:12:00,185.220.101.1,10.0.0.10,guest,ids_alert,Low,blocked,0,T1046
EVT-000511,2026-03-01T19:56:00,10.0.0.49,10.0.0.30,service_account,login_success,Low,alerted,0,T1078
EVT-000512,2026-02-03T06:58:00,10.0.0.39,10.0.0.30,guest,login_failed,High,investigating,13,T1110
EVT-000513,2026-05-26T14:48:00,10.0.0.20,10.0.0.10,analyst,login_success,Medium,allowed,0,T1078
EVT-000514,2026-06-28T16:32:00,91.240.118.10,10.0.0.50,finance,brute_force,High,investigating,0,T1110
EVT-000515,2026-02-02T23:56:00,10.0.0.49,10.0.0.10,guest,malware_alert,Medium,blocked,0,T1059
EVT-000516,2026-03-29T22:36:00,91.240.118.10,10.0.0.40,admin,brute_force,Low,alerted,0,T1110
EVT-000517,2026-01-03T06:00:00,10.0.0.59,10.0.0.50,service_account,ids_alert,Medium,alerted,0,T1046
EVT-000518,2026-04-05T11:58:00,10.0.0.16,10.0.0.40,service_account,network_connection,Medium,investigating,0,T1071
EVT-000519,2026-03-04T22:36:00,10.0.0.19,10.0.0.50,hr,malware_alert,Low,blocked,0,T1059
EVT-000520,2026-04-03T00:51:00,10.0.0.20,10.0.0.10,guest,vulnerability_detected,Medium,blocked,0,T1190
EVT-000521,2026-03-02T05:42:00,45.155.205.233,10.0.0.50,service_account,brute_force,Low,blocked,0,T1110
EVT-000522,2026-01-15T08:24:00,10.0.0.38,10.0.0.10,guest,network_connection,Medium,alerted,0,T1071
EVT-000523,2026-01-22T14:38:00,10.0.0.11,10.0.0.10,finance,brute_force,Low,allowed,0,T1110
EVT-000524,2026-05-31T08:27:00,10.0.0.49,10.0.0.30,hr,login_failed,High,investigating,18,T1110
EVT-000525,2026-06-23T00:09:00,10.0.0.24,10.0.0.40,developer,login_success,Medium,investigating,0,T1078
EVT-000526,2026-05-11T11:07:00,10.0.0.17,10.0.0.10,guest,malware_alert,Medium,allowed,0,T1059
EVT-000527,2026-03-04T03:24:00,10.0.0.28,10.0.0.50,hr,login_success,Low,allowed,0,T1078
EVT-000528,2026-01-09T08:00:00,10.0.0.55,10.0.0.40,admin,phishing,Low,blocked,0,T1566
EVT-000529,2026-02-04T03:23:00,10.0.0.23,10.0.0.40,guest,login_failed,Medium,allowed,7,T1110
EVT-000530,2026-05-18T20:02:00,10.0.0.53,10.0.0.50,admin,login_success,High,investigating,0,T1078
EVT-000531,2026-03-25T06:21:00,10.0.0.18,10.0.0.40,admin,malware_alert,Medium,allowed,0,T1059
EVT-000532,2026-04-11T17:04:00,10.0.0.40,10.0.0.50,guest,brute_force,High,blocked,0,T1110
EVT-000533,2026-05-06T22:35:00,10.0.0.18,10.0.0.10,finance,network_connection,Medium,alerted,0,T1071
EVT-000534,2026-04-02T18:29:00,10.0.0.48,10.0.0.20,developer,phishing,Low,alerted,0,T1566
EVT-000535,2026-06-26T16:08:00,10.0.0.18,10.0.0.40,hr,login_success,Medium,alerted,0,T1078
EVT-000536,2026-06-03T11:26:00,10.0.0.55,10.0.0.50,service_account,ids_alert,Low,blocked,0,T1046
EVT-000537,2026-04-24T15:01:00,10.0.0.53,10.0.0.20,service_account,ids_alert,Medium,blocked,0,T1046
EVT-000538,2026-04-02T17:32:00,10.0.0.55,10.0.0.10,guest,network_connection,Low,investigating,0,T1071
EVT-000539,2026-04-17T02:19:00,10.0.0.36,10.0.0.50,developer,network_connection,High,investigating,0,T1071
EVT-000540,2026-05-28T03:32:00,91.240.118.10,10.0.0.20,admin,login_failed,Low,blocked,2,T1110
EVT-000541,2026-06-29T01:07:00,10.0.0.13,10.0.0.30,analyst,login_success,High,allowed,0,T1078
EVT-000542,2026-03-07T07:06:00,198.51.100.42,10.0.0.20,service_account,vulnerability_detected,Medium,investigating,0,T1190
EVT-000543,2026-02-13T06:04:00,10.0.0.54,10.0.0.30,service_account,network_connection,Medium,investigating,0,T1071
EVT-000544,2026-03-12T13:15:00,10.0.0.53,10.0.0.30,hr,login_success,Low,alerted,0,T1078
EVT-000545,2026-02-06T23:18:00,10.0.0.38,10.0.0.20,service_account,malware_alert,Medium,alerted,0,T1059
EVT-000546,2026-05-18T11:06:00,10.0.0.22,10.0.0.20,developer,network_connection,Low,allowed,0,T1071
EVT-000547,2026-02-04T00:54:00,10.0.0.17,10.0.0.40,admin,brute_force,Low,alerted,0,T1110
EVT-000548,2026-01-24T16:16:00,10.0.0.10,10.0.0.30,finance,login_failed,Low,alerted,5,T1110
EVT-000549,2026-04-19T15:48:00,10.0.0.49,10.0.0.30,finance,login_failed,High,allowed,19,T1110
EVT-000550,2026-05-23T17:29:00,10.0.0.21,10.0.0.50,admin,ids_alert,High,blocked,0,T1046
EVT-000551,2026-03-17T17:13:00,10.0.0.32,10.0.0.20,analyst,network_connection,Medium,alerted,0,T1071
EVT-000552,2026-03-07T16:20:00,10.0.0.49,10.0.0.50,finance,login_success,Critical,allowed,0,T1078
EVT-000553,2026-01-21T21:13:00,10.0.0.51,10.0.0.50,hr,malware_alert,Low,allowed,0,T1059
EVT-000554,2026-05-05T06:06:00,10.0.0.17,10.0.0.40,developer,phishing,Medium,alerted,0,T1566
EVT-000555,2026-01-05T11:56:00,10.0.0.33,10.0.0.50,guest,brute_force,Medium,investigating,0,T1110
EVT-000556,2026-01-08T23:35:00,10.0.0.30,10.0.0.50,admin,login_success,Critical,blocked,0,T1078
EVT-000557,2026-06-26T21:06:00,10.0.0.10,10.0.0.10,analyst,brute_force,Medium,blocked,0,T1110
EVT-000558,2026-06-07T11:01:00,10.0.0.23,10.0.0.50,guest,ids_alert,Medium,investigating,0,T1046
EVT-000559,2026-04-28T16:52:00,45.155.205.233,10.0.0.10,finance,vulnerability_detected,Medium,allowed,0,T1190
EVT-000560,2026-01-16T22:23:00,103.75.201.2,10.0.0.50,admin,login_failed,High,alerted,19,T1110
EVT-000561,2026-03-16T04:58:00,10.0.0.37,10.0.0.30,admin,login_success,Low,allowed,0,T1078
EVT-000562,2026-04-08T08:43:00,10.0.0.14,10.0.0.50,admin,login_failed,Low,allowed,3,T1110
EVT-000563,2026-02-22T18:18:00,10.0.0.15,10.0.0.30,guest,vulnerability_detected,High,investigating,0,T1190
EVT-000564,2026-03-13T22:16:00,45.155.205.233,10.0.0.50,analyst,vulnerability_detected,Low,investigating,0,T1190
EVT-000565,2026-05-26T01:08:00,10.0.0.50,10.0.0.20,developer,vulnerability_detected,Medium,alerted,0,T1190
EVT-000566,2026-06-24T06:54:00,10.0.0.45,10.0.0.20,admin,brute_force,Low,investigating,0,T1110
EVT-000567,2026-04-08T18:51:00,45.155.205.233,10.0.0.30,analyst,network_connection,Low,blocked,0,T1071
EVT-000568,2026-01-30T07:13:00,10.0.0.26,10.0.0.20,admin,login_success,Low,allowed,0,T1078
EVT-000569,2026-06-04T23:46:00,10.0.0.45,10.0.0.40,service_account,ids_alert,Medium,alerted,0,T1046
EVT-000570,2026-05-03T06:38:00,198.51.100.42,10.0.0.40,developer,login_failed,High,blocked,12,T1110
EVT-000571,2026-01-19T05:06:00,45.155.205.233,10.0.0.30,finance,login_success,Medium,alerted,0,T1078
EVT-000572,2026-05-07T05:45:00,10.0.0.33,10.0.0.30,finance,network_connection,Low,alerted,0,T1071
EVT-000573,2026-02-14T19:33:00,10.0.0.51,10.0.0.40,developer,vulnerability_detected,High,blocked,0,T1190
EVT-000574,2026-05-04T17:07:00,10.0.0.39,10.0.0.40,developer,ids_alert,High,investigating,0,T1046
EVT-000575,2026-04-11T10:17:00,10.0.0.15,10.0.0.30,guest,login_failed,High,blocked,5,T1110
EVT-000576,2026-02-17T22:05:00,10.0.0.56,10.0.0.10,admin,ids_alert,High,allowed,0,T1046
EVT-000577,2026-05-28T22:29:00,10.0.0.47,10.0.0.20,admin,network_connection,Medium,investigating,0,T1071
EVT-000578,2026-04-30T00:58:00,10.0.0.24,10.0.0.50,service_account,vulnerability_detected,High,blocked,0,T1190
EVT-000579,2026-03-26T14:18:00,103.75.201.2,10.0.0.50,admin,network_connection,Medium,blocked,0,T1071
EVT-000580,2026-05-18T20:17:00,10.0.0.21,10.0.0.50,hr,network_connection,Medium,blocked,0,T1071
EVT-000581,2026-05-14T23:16:00,10.0.0.12,10.0.0.20,guest,ids_alert,Medium,allowed,0,T1046
EVT-000582,2026-02-18T02:59:00,45.155.205.233,10.0.0.50,guest,login_success,Low,investigating,0,T1078
EVT-000583,2026-06-17T02:22:00,103.75.201.2,10.0.0.10,service_account,network_connection,Critical,alerted,0,T1071
EVT-000584,2026-06-01T23:36:00,10.0.0.46,10.0.0.20,finance,ids_alert,Medium,alerted,0,T1046
EVT-000585,2026-04-17T23:36:00,10.0.0.43,10.0.0.30,finance,malware_alert,Critical,blocked,0,T1059
EVT-000586,2026-04-05T00:03:00,10.0.0.32,10.0.0.40,guest,login_success,Medium,allowed,0,T1078
EVT-000587,2026-04-02T08:33:00,10.0.0.24,10.0.0.10,hr,phishing,Medium,blocked,0,T1566
EVT-000588,2026-01-28T08:24:00,10.0.0.55,10.0.0.10,service_account,login_success,Low,alerted,0,T1078
EVT-000589,2026-05-12T02:50:00,10.0.0.40,10.0.0.20,hr,login_failed,Medium,investigating,6,T1110
EVT-000590,2026-01-05T02:04:00,198.51.100.42,10.0.0.20,analyst,login_success,Medium,allowed,0,T1078
EVT-000591,2026-06-12T03:57:00,103.75.201.2,10.0.0.20,hr,network_connection,Critical,allowed,0,T1071
EVT-000592,2026-06-09T22:15:00,10.0.0.28,10.0.0.10,analyst,ids_alert,Low,investigating,0,T1046
EVT-000593,2026-06-07T21:18:00,10.0.0.36,10.0.0.50,analyst,network_connection,High,blocked,0,T1071
EVT-000594,2026-04-24T10:51:00,10.0.0.56,10.0.0.30,finance,malware_alert,Medium,allowed,0,T1059
EVT-000595,2026-02-11T20:04:00,185.220.101.1,10.0.0.20,hr,login_success,High,investigating,0,T1078
EVT-000596,2026-05-31T11:05:00,91.240.118.10,10.0.0.50,hr,login_failed,High,allowed,2,T1110
EVT-000597,2026-01-17T23:09:00,198.51.100.42,10.0.0.50,guest,network_connection,Low,investigating,0,T1071
EVT-000598,2026-04-06T00:50:00,10.0.0.54,10.0.0.50,finance,login_success,Low,investigating,0,T1078
EVT-000599,2026-05-24T17:37:00,10.0.0.57,10.0.0.50,admin,ids_alert,Low,alerted,0,T1046
EVT-000600,2026-03-28T20:39:00,10.0.0.15,10.0.0.30,hr,ids_alert,High,investigating,0,T1046
EVT-000601,2026-02-16T22:22:00,10.0.0.10,10.0.0.50,hr,login_success,Low,allowed,0,T1078
EVT-000602,2026-03-10T06:31:00,10.0.0.30,10.0.0.40,developer,malware_alert,Low,investigating,0,T1059
EVT-000603,2026-04-29T14:46:00,10.0.0.44,10.0.0.40,hr,network_connection,Low,alerted,0,T1071
EVT-000604,2026-05-04T21:36:00,10.0.0.45,10.0.0.50,finance,login_success,Low,investigating,0,T1078
EVT-000605,2026-02-16T04:46:00,10.0.0.59,10.0.0.40,service_account,brute_force,Low,allowed,0,T1110
EVT-000606,2026-05-17T03:15:00,10.0.0.20,10.0.0.10,analyst,login_success,Medium,alerted,0,T1078
EVT-000607,2026-05-26T18:59:00,10.0.0.55,10.0.0.10,analyst,network_connection,Low,allowed,0,T1071
EVT-000608,2026-05-27T10:20:00,198.51.100.42,10.0.0.40,admin,login_failed,Low,alerted,3,T1110
EVT-000609,2026-01-15T13:41:00,10.0.0.35,10.0.0.50,service_account,malware_alert,Medium,allowed,0,T1059
EVT-000610,2026-06-22T03:53:00,91.240.118.10,10.0.0.40,admin,vulnerability_detected,Low,alerted,0,T1190
EVT-000611,2026-02-05T10:51:00,10.0.0.43,10.0.0.20,hr,login_failed,Medium,alerted,6,T1110
EVT-000612,2026-02-13T13:19:00,10.0.0.15,10.0.0.30,guest,malware_alert,Low,investigating,0,T1059
EVT-000613,2026-03-15T19:26:00,10.0.0.57,10.0.0.10,admin,network_connection,Medium,alerted,0,T1071
EVT-000614,2026-03-05T06:08:00,10.0.0.48,10.0.0.20,finance,brute_force,High,allowed,0,T1110
EVT-000615,2026-02-17T12:47:00,10.0.0.45,10.0.0.10,hr,login_failed,High,allowed,10,T1110
EVT-000616,2026-05-27T04:06:00,10.0.0.44,10.0.0.50,developer,network_connection,Medium,investigating,0,T1071
EVT-000617,2026-04-13T12:31:00,10.0.0.31,10.0.0.40,service_account,network_connection,Medium,allowed,0,T1071
EVT-000618,2026-03-29T17:45:00,45.155.205.233,10.0.0.20,guest,login_failed,High,alerted,11,T1110
EVT-000619,2026-04-05T00:38:00,10.0.0.26,10.0.0.20,developer,network_connection,Low,alerted,0,T1071
EVT-000620,2026-01-14T20:10:00,103.75.201.2,10.0.0.30,analyst,network_connection,High,alerted,0,T1071
EVT-000621,2026-02-03T06:35:00,10.0.0.22,10.0.0.40,service_account,brute_force,Low,blocked,0,T1110
EVT-000622,2026-06-08T21:04:00,10.0.0.25,10.0.0.50,developer,login_success,Low,allowed,0,T1078
EVT-000623,2026-01-22T19:45:00,10.0.0.52,10.0.0.40,hr,brute_force,Low,allowed,0,T1110
EVT-000624,2026-06-04T09:00:00,10.0.0.41,10.0.0.50,guest,network_connection,Low,blocked,0,T1071
EVT-000625,2026-06-29T04:53:00,10.0.0.35,10.0.0.20,guest,ids_alert,Medium,allowed,0,T1046
EVT-000626,2026-04-06T16:58:00,10.0.0.44,10.0.0.10,hr,vulnerability_detected,Low,blocked,0,T1190
EVT-000627,2026-03-25T05:31:00,10.0.0.39,10.0.0.30,service_account,brute_force,Low,blocked,0,T1110
EVT-000628,2026-03-11T01:44:00,10.0.0.49,10.0.0.30,analyst,network_connection,Medium,blocked,0,T1071
EVT-000629,2026-02-19T01:03:00,10.0.0.33,10.0.0.20,finance,network_connection,Low,investigating,0,T1071
EVT-000630,2026-05-08T13:27:00,10.0.0.35,10.0.0.30,finance,ids_alert,Low,blocked,0,T1046
EVT-000631,2026-06-28T06:30:00,10.0.0.16,10.0.0.30,guest,network_connection,Low,investigating,0,T1071
EVT-000632,2026-06-05T21:16:00,45.155.205.233,10.0.0.40,guest,login_success,Low,investigating,0,T1078
EVT-000633,2026-04-01T22:46:00,10.0.0.50,10.0.0.50,hr,login_failed,High,alerted,11,T1110
EVT-000634,2026-02-15T16:31:00,10.0.0.35,10.0.0.10,service_account,network_connection,Low,blocked,0,T1071
EVT-000635,2026-05-29T03:37:00,10.0.0.16,10.0.0.40,service_account,login_success,Low,alerted,0,T1078
EVT-000636,2026-03-07T14:12:00,10.0.0.26,10.0.0.30,admin,network_connection,Low,alerted,0,T1071
EVT-000637,2026-06-07T21:35:00,10.0.0.46,10.0.0.50,service_account,ids_alert,Medium,blocked,0,T1046
EVT-000638,2026-06-28T06:56:00,10.0.0.53,10.0.0.50,finance,vulnerability_detected,High,investigating,0,T1190
EVT-000639,2026-06-11T22:51:00,10.0.0.39,10.0.0.20,guest,login_failed,Medium,alerted,6,T1110
EVT-000640,2026-03-18T18:56:00,10.0.0.14,10.0.0.10,analyst,malware_alert,Low,alerted,0,T1059
EVT-000641,2026-02-27T16:27:00,10.0.0.48,10.0.0.40,developer,malware_alert,High,alerted,0,T1059
EVT-000642,2026-05-17T03:36:00,10.0.0.36,10.0.0.20,analyst,network_connection,High,blocked,0,T1071
EVT-000643,2026-05-13T11:41:00,10.0.0.57,10.0.0.10,analyst,login_success,Low,allowed,0,T1078
EVT-000644,2026-01-18T09:28:00,10.0.0.45,10.0.0.10,admin,login_failed,High,allowed,13,T1110
EVT-000645,2026-01-19T22:04:00,91.240.118.10,10.0.0.30,analyst,login_success,Low,alerted,0,T1078
EVT-000646,2026-03-22T16:11:00,45.155.205.233,10.0.0.10,admin,malware_alert,Medium,alerted,0,T1059
EVT-000647,2026-06-07T07:55:00,10.0.0.44,10.0.0.30,hr,network_connection,Low,blocked,0,T1071
EVT-000648,2026-04-18T13:22:00,10.0.0.50,10.0.0.50,finance,malware_alert,Medium,alerted,0,T1059
EVT-000649,2026-06-15T11:08:00,10.0.0.15,10.0.0.40,developer,login_success,Low,alerted,0,T1078
EVT-000650,2026-01-29T08:20:00,45.155.205.233,10.0.0.30,developer,login_success,Medium,allowed,0,T1078
EVT-000651,2026-05-06T04:54:00,10.0.0.40,10.0.0.30,admin,brute_force,High,alerted,0,T1110
EVT-000652,2026-04-19T16:20:00,103.75.201.2,10.0.0.20,finance,login_success,High,investigating,0,T1078
EVT-000653,2026-03-13T20:41:00,10.0.0.51,10.0.0.40,guest,login_success,Low,alerted,0,T1078
EVT-000654,2026-01-15T10:04:00,10.0.0.58,10.0.0.50,guest,login_success,Medium,alerted,0,T1078
EVT-000655,2026-02-21T19:46:00,10.0.0.27,10.0.0.40,analyst,malware_alert,High,blocked,0,T1059
EVT-000656,2026-01-25T20:55:00,10.0.0.49,10.0.0.40,developer,login_success,Medium,investigating,0,T1078
EVT-000657,2026-02-04T04:27:00,198.51.100.42,10.0.0.10,analyst,login_success,Critical,alerted,0,T1078
EVT-000658,2026-02-19T00:07:00,10.0.0.10,10.0.0.20,admin,login_failed,Low,blocked,5,T1110
EVT-000659,2026-03-04T05:50:00,10.0.0.41,10.0.0.30,finance,login_success,Medium,allowed,0,T1078
EVT-000660,2026-03-02T02:52:00,10.0.0.19,10.0.0.10,developer,login_failed,High,investigating,13,T1110
EVT-000661,2026-02-03T01:26:00,10.0.0.34,10.0.0.10,admin,login_success,Critical,blocked,0,T1078
EVT-000662,2026-03-12T01:12:00,10.0.0.57,10.0.0.10,analyst,vulnerability_detected,Medium,allowed,0,T1190
EVT-000663,2026-04-05T20:53:00,10.0.0.34,10.0.0.30,developer,malware_alert,Low,allowed,0,T1059
EVT-000664,2026-05-16T13:45:00,10.0.0.26,10.0.0.40,service_account,brute_force,Low,alerted,0,T1110
EVT-000665,2026-06-11T13:37:00,10.0.0.17,10.0.0.20,service_account,login_failed,High,blocked,14,T1110
EVT-000666,2026-05-25T14:44:00,45.155.205.233,10.0.0.10,admin,login_success,Medium,investigating,0,T1078
EVT-000667,2026-05-06T07:41:00,10.0.0.15,10.0.0.20,analyst,malware_alert,Medium,alerted,0,T1059
EVT-000668,2026-06-19T10:56:00,10.0.0.13,10.0.0.10,developer,brute_force,Medium,allowed,0,T1110
EVT-000669,2026-01-23T21:44:00,10.0.0.45,10.0.0.30,guest,network_connection,High,blocked,0,T1071
EVT-000670,2026-01-04T21:17:00,10.0.0.18,10.0.0.30,admin,ids_alert,Medium,investigating,0,T1046
EVT-000671,2026-04-12T18:24:00,10.0.0.22,10.0.0.50,analyst,login_success,Medium,alerted,0,T1078
EVT-000672,2026-05-14T07:54:00,10.0.0.48,10.0.0.50,analyst,network_connection,Low,blocked,0,T1071
EVT-000673,2026-03-23T19:23:00,10.0.0.33,10.0.0.40,admin,login_success,High,investigating,0,T1078
EVT-000674,2026-05-14T13:23:00,103.75.201.2,10.0.0.50,analyst,login_success,Low,allowed,0,T1078
EVT-000675,2026-04-30T20:06:00,10.0.0.22,10.0.0.50,service_account,brute_force,Medium,blocked,0,T1110
EVT-000676,2026-04-22T14:24:00,10.0.0.30,10.0.0.10,admin,login_success,Medium,allowed,0,T1078
EVT-000677,2026-01-08T23:15:00,185.220.101.1,10.0.0.20,admin,vulnerability_detected,Medium,allowed,0,T1190
EVT-000678,2026-01-06T19:00:00,10.0.0.52,10.0.0.40,hr,network_connection,Medium,alerted,0,T1071
EVT-000679,2026-01-09T22:27:00,10.0.0.14,10.0.0.10,analyst,login_success,Medium,allowed,0,T1078
EVT-000680,2026-03-27T04:58:00,198.51.100.42,10.0.0.40,guest,vulnerability_detected,Low,allowed,0,T1190
EVT-000681,2026-05-30T22:33:00,10.0.0.56,10.0.0.10,guest,malware_alert,Low,blocked,0,T1059
EVT-000682,2026-06-24T20:52:00,45.155.205.233,10.0.0.50,finance,network_connection,Low,blocked,0,T1071
EVT-000683,2026-04-14T18:29:00,198.51.100.42,10.0.0.40,service_account,malware_alert,Low,alerted,0,T1059
EVT-000684,2026-05-03T18:54:00,10.0.0.16,10.0.0.20,guest,network_connection,Low,investigating,0,T1071
EVT-000685,2026-04-02T21:02:00,198.51.100.42,10.0.0.40,developer,login_success,High,alerted,0,T1078
EVT-000686,2026-06-03T19:13:00,10.0.0.37,10.0.0.30,hr,login_success,Low,blocked,0,T1078
EVT-000687,2026-03-10T06:40:00,10.0.0.26,10.0.0.30,finance,ids_alert,Low,investigating,0,T1046
EVT-000688,2026-01-01T00:51:00,10.0.0.48,10.0.0.10,hr,ids_alert,Low,alerted,0,T1046
EVT-000689,2026-01-02T04:41:00,10.0.0.30,10.0.0.10,guest,login_success,High,alerted,0,T1078
EVT-000690,2026-06-17T07:39:00,10.0.0.46,10.0.0.20,admin,network_connection,Low,alerted,0,T1071
EVT-000691,2026-01-29T10:02:00,10.0.0.47,10.0.0.20,analyst,login_failed,High,allowed,9,T1110
EVT-000692,2026-04-14T20:29:00,10.0.0.56,10.0.0.10,service_account,login_success,Low,investigating,0,T1078
EVT-000693,2026-02-01T11:25:00,10.0.0.54,10.0.0.50,guest,network_connection,High,alerted,0,T1071
EVT-000694,2026-01-07T19:16:00,10.0.0.15,10.0.0.10,guest,ids_alert,Low,investigating,0,T1046
EVT-000695,2026-03-17T19:48:00,45.155.205.233,10.0.0.50,admin,brute_force,Medium,investigating,0,T1110
EVT-000696,2026-01-10T20:29:00,198.51.100.42,10.0.0.50,analyst,login_success,Low,blocked,0,T1078
EVT-000697,2026-01-28T21:19:00,10.0.0.35,10.0.0.40,guest,login_failed,High,allowed,20,T1110
EVT-000698,2026-02-10T10:18:00,10.0.0.19,10.0.0.20,developer,network_connection,Low,allowed,0,T1071
EVT-000699,2026-04-10T18:54:00,198.51.100.42,10.0.0.40,guest,login_success,Medium,blocked,0,T1078
EVT-000700,2026-03-29T13:10:00,10.0.0.51,10.0.0.50,analyst,network_connection,Medium,blocked,0,T1071
EVT-000701,2026-02-14T02:41:00,10.0.0.30,10.0.0.50,admin,login_failed,Medium,investigating,4,T1110
EVT-000702,2026-03-08T11:52:00,10.0.0.48,10.0.0.10,guest,login_success,Low,alerted,0,T1078
EVT-000703,2026-04-23T04:18:00,10.0.0.49,10.0.0.20,finance,vulnerability_detected,Low,blocked,0,T1190
EVT-000704,2026-02-06T08:26:00,185.220.101.1,10.0.0.10,service_account,ids_alert,Low,blocked,0,T1046
EVT-000705,2026-06-08T03:38:00,10.0.0.31,10.0.0.10,developer,vulnerability_detected,Medium,allowed,0,T1190
EVT-000706,2026-03-02T09:59:00,10.0.0.23,10.0.0.50,hr,login_success,High,investigating,0,T1078
EVT-000707,2026-04-24T10:06:00,185.220.101.1,10.0.0.40,hr,ids_alert,High,allowed,0,T1046
EVT-000708,2026-02-16T12:06:00,10.0.0.54,10.0.0.50,developer,login_failed,Medium,allowed,2,T1110
EVT-000709,2026-01-13T02:58:00,10.0.0.52,10.0.0.30,guest,login_success,Low,alerted,0,T1078
EVT-000710,2026-06-07T21:46:00,10.0.0.34,10.0.0.50,service_account,phishing,Low,alerted,0,T1566
EVT-000711,2026-03-30T05:31:00,10.0.0.21,10.0.0.20,hr,phishing,Critical,allowed,0,T1566
EVT-000712,2026-01-08T05:40:00,10.0.0.31,10.0.0.40,finance,login_success,Medium,allowed,0,T1078
EVT-000713,2026-03-05T03:06:00,10.0.0.29,10.0.0.20,hr,ids_alert,Low,allowed,0,T1046
EVT-000714,2026-04-24T22:07:00,10.0.0.11,10.0.0.50,developer,login_success,Low,alerted,0,T1078
EVT-000715,2026-06-13T07:49:00,91.240.118.10,10.0.0.50,service_account,login_success,Medium,blocked,0,T1078
EVT-000716,2026-03-17T23:21:00,103.75.201.2,10.0.0.50,developer,login_success,Low,blocked,0,T1078
EVT-000717,2026-02-07T15:20:00,10.0.0.53,10.0.0.20,guest,malware_alert,Low,blocked,0,T1059
EVT-000718,2026-03-20T06:58:00,10.0.0.19,10.0.0.50,analyst,brute_force,Low,allowed,0,T1110
EVT-000719,2026-02-03T12:29:00,10.0.0.56,10.0.0.10,guest,login_success,Low,investigating,0,T1078
EVT-000720,2026-06-24T23:31:00,10.0.0.50,10.0.0.30,analyst,login_success,High,allowed,0,T1078
EVT-000721,2026-01-24T22:43:00,10.0.0.49,10.0.0.50,developer,login_success,Medium,blocked,0,T1078
EVT-000722,2026-04-19T13:32:00,10.0.0.32,10.0.0.10,service_account,login_success,High,blocked,0,T1078
EVT-000723,2026-04-02T10:41:00,10.0.0.51,10.0.0.30,analyst,vulnerability_detected,High,investigating,0,T1190
EVT-000724,2026-03-28T06:16:00,10.0.0.12,10.0.0.40,guest,login_failed,High,investigating,1,T1110
EVT-000725,2026-02-10T12:21:00,10.0.0.58,10.0.0.20,admin,ids_alert,Low,investigating,0,T1046
